"RESULT"
"STATUS","0"
"ERROR_MSG","正常に終了しました。"
"DATE","2023-04-07T11:15:44.655+09:00"
"RESULT_INF"
"TOTAL_NUMBER","3876"
"FROM_NUMBER","1"
"TO_NUMBER","3876"
"TABLE_INF","0003459018"
"STAT_NAME","00200524","人口推計"
"GOV_ORG","00200","総務省"
"STATISTICS_NAME","人口推計 各年10月1日現在人口 平成27年国勢調査基準 統計表"
"TITLE","001","年齢（各歳）、男女別人口及び人口性比－総人口、日本人人口"
"CYCLE","年次"
"SURVEY_DATE","0"
"OPEN_DATE","2022-11-11"
"SMALL_AREA","0"
"COLLECT_AREA","該当なし"
"MAIN_CATEGORY","02","人口・世帯"
"SUB_CATEGORY","01","人口"
"OVERALL_TOTAL_NUMBER","3876"
"UPDATED_DATE","2022-11-11"
"STATISTICS_NAME_SPEC","人口推計","各年10月1日現在人口","平成27年国勢調査基準","統計表","",""
"TITLE_SPEC","","年齢（各歳）、男女別人口及び人口性比－総人口、日本人人口","","","",""
"NOTE","***","該当数値がないもの"
"NOTE","-","該当数値がないもの　"
"VALUE"
"cat01_code","男女別・性比","cat02_code","人口","cat03_code","年齢各歳","area_code","全国","time_code","時間軸（年月日現在）","unit","value","annotation"
"001","男女計","001","総人口","01054","53歳","00000","全国","1101","2018年10月1日現在","千人","1732",""
"001","男女計","001","総人口","01054","53歳","00000","全国","1201","2019年10月1日現在","千人","1403",""
"001","男女計","001","総人口","01055","54歳","00000","全国","1501","2015年10月1日現在","千人","1515",""
"001","男女計","001","総人口","01055","54歳","00000","全国","901","2016年10月1日現在","千人","1535",""
"001","男女計","001","総人口","01055","54歳","00000","全国","1001","2017年10月1日現在","千人","1584",""
"001","男女計","001","総人口","01055","54歳","00000","全国","1101","2018年10月1日現在","千人","1622",""
"001","男女計","001","総人口","01055","54歳","00000","全国","1201","2019年10月1日現在","千人","1728",""
"001","男女計","001","総人口","01056","55歳","00000","全国","1501","2015年10月1日現在","千人","1525",""
"001","男女計","001","総人口","01056","55歳","00000","全国","901","2016年10月1日現在","千人","1511",""
"001","男女計","001","総人口","01056","55歳","00000","全国","1001","2017年10月1日現在","千人","1531",""
"001","男女計","001","総人口","01056","55歳","00000","全国","1101","2018年10月1日現在","千人","1579",""
"001","男女計","001","総人口","01056","55歳","00000","全国","1201","2019年10月1日現在","千人","1617",""
"001","男女計","001","総人口","01057","56歳","00000","全国","1501","2015年10月1日現在","千人","1554",""
"001","男女計","001","総人口","01057","56歳","00000","全国","901","2016年10月1日現在","千人","1520",""
"001","男女計","001","総人口","01057","56歳","00000","全国","1001","2017年10月1日現在","千人","1506",""
"001","男女計","001","総人口","01057","56歳","00000","全国","1101","2018年10月1日現在","千人","1526",""
"001","男女計","001","総人口","01057","56歳","00000","全国","1201","2019年10月1日現在","千人","1575",""
"001","男女計","001","総人口","01058","57歳","00000","全国","1501","2015年10月1日現在","千人","1511",""
"001","男女計","001","総人口","01058","57歳","00000","全国","901","2016年10月1日現在","千人","1548",""
"001","男女計","001","総人口","01058","57歳","00000","全国","1001","2017年10月1日現在","千人","1515",""
"001","男女計","001","総人口","01058","57歳","00000","全国","1101","2018年10月1日現在","千人","1501",""
"001","男女計","001","総人口","01058","57歳","00000","全国","1201","2019年10月1日現在","千人","1521",""
"001","男女計","001","総人口","01059","58歳","00000","全国","1501","2015年10月1日現在","千人","1468",""
"001","男女計","001","総人口","01059","58歳","00000","全国","901","2016年10月1日現在","千人","1505",""
"001","男女計","001","総人口","01059","58歳","00000","全国","1001","2017年10月1日現在","千人","1542",""
"001","男女計","001","総人口","01059","58歳","00000","全国","1101","2018年10月1日現在","千人","1509",""
"001","男女計","001","総人口","01059","58歳","00000","全国","1201","2019年10月1日現在","千人","1495",""
"001","男女計","001","総人口","01060","59歳","00000","全国","1501","2015年10月1日現在","千人","1543",""
"001","男女計","001","総人口","01060","59歳","00000","全国","901","2016年10月1日現在","千人","1462",""
"001","男女計","001","総人口","01060","59歳","00000","全国","1001","2017年10月1日現在","千人","1499",""
"001","男女計","001","総人口","01060","59歳","00000","全国","1101","2018年10月1日現在","千人","1536",""
"001","男女計","001","総人口","01060","59歳","00000","全国","1201","2019年10月1日現在","千人","1503",""
"001","男女計","001","総人口","01061","60歳","00000","全国","1501","2015年10月1日現在","千人","1594",""
"001","男女計","001","総人口","01061","60歳","00000","全国","901","2016年10月1日現在","千人","1536",""
"001","男女計","001","総人口","01061","60歳","00000","全国","1001","2017年10月1日現在","千人","1456",""
"001","男女計","001","総人口","01061","60歳","00000","全国","1101","2018年10月1日現在","千人","1492",""
"001","男女計","001","総人口","01061","60歳","00000","全国","1201","2019年10月1日現在","千人","1529",""
"001","男女計","001","総人口","01062","61歳","00000","全国","1501","2015年10月1日現在","千人","1592",""
"001","男女計","001","総人口","01062","61歳","00000","全国","901","2016年10月1日現在","千人","1586",""
"001","男女計","001","総人口","01062","61歳","00000","全国","1001","2017年10月1日現在","千人","1528",""
"001","男女計","001","総人口","01062","61歳","00000","全国","1101","2018年10月1日現在","千人","1448",""
"001","男女計","001","総人口","01062","61歳","00000","全国","1201","2019年10月1日現在","千人","1485",""
"001","男女計","001","総人口","01063","62歳","00000","全国","1501","2015年10月1日現在","千人","1691",""
"001","男女計","001","総人口","01063","62歳","00000","全国","901","2016年10月1日現在","千人","1583",""
"001","男女計","001","総人口","01063","62歳","00000","全国","1001","2017年10月1日現在","千人","1577",""
"001","男女計","001","総人口","01063","62歳","00000","全国","1101","2018年10月1日現在","千人","1520",""
"001","男女計","001","総人口","01063","62歳","00000","全国","1201","2019年10月1日現在","千人","1441",""
"001","男女計","001","総人口","01064","63歳","00000","全国","1501","2015年10月1日現在","千人","1787",""
"001","男女計","001","総人口","01064","63歳","00000","全国","901","2016年10月1日現在","千人","1681",""
"001","男女計","001","総人口","01064","63歳","00000","全国","1001","2017年10月1日現在","千人","1574",""
"001","男女計","001","総人口","01064","63歳","00000","全国","1101","2018年10月1日現在","千人","1568",""
"001","男女計","001","総人口","01064","63歳","00000","全国","1201","2019年10月1日現在","千人","1511",""
"001","男女計","001","総人口","01065","64歳","00000","全国","1501","2015年10月1日現在","千人","1888",""
"001","男女計","001","総人口","01065","64歳","00000","全国","901","2016年10月1日現在","千人","1775",""
"001","男女計","001","総人口","01065","64歳","00000","全国","1001","2017年10月1日現在","千人","1670",""
"001","男女計","001","総人口","01065","64歳","00000","全国","1101","2018年10月1日現在","千人","1564",""
"001","男女計","001","総人口","01065","64歳","00000","全国","1201","2019年10月1日現在","千人","1558",""
"001","男女計","001","総人口","01066","65歳","00000","全国","1501","2015年10月1日現在","千人","2023",""
"001","男女計","001","総人口","01066","65歳","00000","全国","901","2016年10月1日現在","千人","1875",""
"001","男女計","001","総人口","01066","65歳","00000","全国","1001","2017年10月1日現在","千人","1763",""
"001","男女計","001","総人口","01066","65歳","00000","全国","1101","2018年10月1日現在","千人","1658",""
"001","男女計","001","総人口","01066","65歳","00000","全国","1201","2019年10月1日現在","千人","1553",""
"001","男女計","001","総人口","01067","66歳","00000","全国","1501","2015年10月1日現在","千人","2210",""
"001","男女計","001","総人口","01067","66歳","00000","全国","901","2016年10月1日現在","千人","2007",""
"001","男女計","001","総人口","01067","66歳","00000","全国","1001","2017年10月1日現在","千人","1860",""
"001","男女計","001","総人口","01067","66歳","00000","全国","1101","2018年10月1日現在","千人","1749",""
"001","男女計","001","総人口","01067","66歳","00000","全国","1201","2019年10月1日現在","千人","1645",""
"001","男女計","001","総人口","01068","67歳","00000","全国","1501","2015年10月1日現在","千人","2182",""
"001","男女計","001","総人口","01068","67歳","00000","全国","901","2016年10月1日現在","千人","2191",""
"001","男女計","001","総人口","01068","67歳","00000","全国","1001","2017年10月1日現在","千人","1989",""
"001","男女計","001","総人口","01068","67歳","00000","全国","1101","2018年10月1日現在","千人","1843",""
"001","男女計","001","総人口","01068","67歳","00000","全国","1201","2019年10月1日現在","千人","1734",""
"001","男女計","001","総人口","01069","68歳","00000","全国","1501","2015年10月1日現在","千人","2062",""
"001","男女計","001","総人口","01069","68歳","00000","全国","901","2016年10月1日現在","千人","2162",""
"001","男女計","001","総人口","01069","68歳","00000","全国","1001","2017年10月1日現在","千人","2170",""
"001","男女計","001","総人口","01069","68歳","00000","全国","1101","2018年10月1日現在","千人","1970",""
"001","男女計","001","総人口","01069","68歳","00000","全国","1201","2019年10月1日現在","千人","1826",""
"001","男女計","001","総人口","01070","69歳","00000","全国","1501","2015年10月1日現在","千人","1282",""
"001","男女計","001","総人口","01070","69歳","00000","全国","901","2016年10月1日現在","千人","2041",""
"001","男女計","001","総人口","01070","69歳","00000","全国","1001","2017年10月1日現在","千人","2139",""
"001","男女計","001","総人口","01070","69歳","00000","全国","1101","2018年10月1日現在","千人","2148",""
"001","男女計","001","総人口","01070","69歳","00000","全国","1201","2019年10月1日現在","千人","1950",""
"001","男女計","001","総人口","01071","70歳","00000","全国","1501","2015年10月1日現在","千人","1367",""
"001","男女計","001","総人口","01071","70歳","00000","全国","901","2016年10月1日現在","千人","1267",""
"001","男女計","001","総人口","01071","70歳","00000","全国","1001","2017年10月1日現在","千人","2018",""
"001","男女計","001","総人口","01071","70歳","00000","全国","1101","2018年10月1日現在","千人","2115",""
"001","男女計","001","総人口","01071","70歳","00000","全国","1201","2019年10月1日現在","千人","2124",""
"001","男女計","001","総人口","01072","71歳","00000","全国","1501","2015年10月1日現在","千人","1654",""
"001","男女計","001","総人口","01072","71歳","00000","全国","901","2016年10月1日現在","千人","1350",""
"001","男女計","001","総人口","01072","71歳","00000","全国","1001","2017年10月1日現在","千人","1251",""
"001","男女計","001","総人口","01072","71歳","00000","全国","1101","2018年10月1日現在","千人","1993",""
"001","男女計","001","総人口","01072","71歳","00000","全国","1201","2019年10月1日現在","千人","2089",""
"001","男女計","001","総人口","01073","72歳","00000","全国","1501","2015年10月1日現在","千人","1589",""
"001","男女計","001","総人口","01073","72歳","00000","全国","901","2016年10月1日現在","千人","1631",""
"001","男女計","001","総人口","01073","72歳","00000","全国","1001","2017年10月1日現在","千人","1332",""
"001","男女計","001","総人口","01073","72歳","00000","全国","1101","2018年10月1日現在","千人","1234",""
"001","男女計","001","総人口","01073","72歳","00000","全国","1201","2019年10月1日現在","千人","1966",""
"001","男女計","001","総人口","01074","73歳","00000","全国","1501","2015年10月1日現在","千人","1619",""
"001","男女計","001","総人口","01074","73歳","00000","全国","901","2016年10月1日現在","千人","1566",""
"001","男女計","001","総人口","01074","73歳","00000","全国","1001","2017年10月1日現在","千人","1607",""
"001","男女計","001","総人口","01074","73歳","00000","全国","1101","2018年10月1日現在","千人","1312",""
"001","男女計","001","総人口","01074","73歳","00000","全国","1201","2019年10月1日現在","千人","1216",""
